id,price
0,57.945976
1,97.343956
2,57.414314
3,142.04852
4,399.36795
5,66.86361
6,64.58239
7,36.62591
8,97.6017
9,65.76078
10,52.071827
11,111.85295
12,50.453056
13,240.92223
14,105.2493
15,278.4257
16,87.09703
17,51.94645
18,80.67528
19,59.794823
20,46.476257
21,67.064156
22,65.12968
23,73.64031
24,61.246944
25,40.177597
26,47.73725
27,55.421665
28,27.904438
29,44.15223
30,157.34004
31,278.81357
32,88.92368
33,50.937515
34,45.849327
35,143.55376
36,98.00459
37,83.79971
38,127.84181
39,88.508575
40,37.341656
41,103.7858
42,51.587418
43,55.61855
44,131.203
45,47.514675
46,47.48416
47,64.440025
48,57.398712
49,50.103596
50,68.2861
51,129.78561
52,44.71651
53,76.4939
54,41.558033
55,74.92628
56,132.11298
57,76.06873
58,60.310177
59,59.449924
60,90.3284
61,51.125317
62,63.8586
63,99.95423
64,146.5332
65,516.69696
66,32.514053
67,61.54321
68,60.27312
69,126.17602
70,102.07984
71,115.81208
72,45.39506
73,257.7401
74,61.50914
75,204.95853
76,72.89783
77,104.493706
78,179.86523
79,54.540806
80,218.8369
81,31.600082
82,45.925995
83,231.38899
84,206.26637
85,47.466354
86,65.44077
87,54.63689
88,88.426674
89,56.005783
90,41.424778
91,61.895782
92,54.57817
93,44.76224
94,64.63427
95,77.65165
96,211.00616
97,78.84836
98,69.34505
99,69.82148
100,66.597206
101,150.70296
102,72.31979
103,183.54596
104,51.88336
105,64.24021
106,47.514675
107,66.47394
108,53.29179
109,63.292618
110,57.184364
111,89.49364
112,47.077137
113,73.93947
114,89.807274
115,166.572
116,285.10605
117,64.58239
118,47.02276
119,243.35182
120,82.901115
121,78.8281
122,98.55119
123,86.327446
124,43.720352
125,45.388664
126,60.000088
127,91.373825
128,112.778824
129,52.442886
130,68.630196
131,37.237965
132,62.947803
133,54.045753
134,212.33362
135,203.34741
136,117.606026
137,146.65247
138,35.063694
139,51.596962
140,41.537266
141,277.8079
142,516.9141
143,58.019615
144,157.37175
145,96.23452
146,75.69107
147,71.41013
148,98.89172
149,200.88527
